预测结果_Y,Mean,Standard Deviation,Autocorrelation Peak,Peak Value,Autocorrelation Lag,Entropy,Energy,Bandwidth,Duration,Peak Frequency
6.659065,0.005119237168125,0.00411698959754233,0.00276199632190619,0.01411664,63,2.31909452886771,0.00276199632190619,-31,64,0
7.4266047,0.006391006780625,0.00427046341791303,0.0037812368303186,0.01364886,63,2.83049900835719,0.0037812368303186,-31,64,0
6.791202,0.00580628474625,0.00663793764936672,0.0049776101626506,0.02253663,63,2.41241812190565,0.0049776101626506,-31,64,0
6.6815343,0.00510461943640625,0.00522418058761297,0.00341434895376183,0.01785886,63,2.22931794893899,0.00341434895376183,-31,64,0
6.627857,0.0053896708509375,0.00497750125385357,0.00344474051926779,0.0211333,63,2.36119486408746,0.00344474051926779,-31,64,0
6.1043057,0.00276573290921875,0.0049782039085901,0.00207563473156079,0.01411664,63,1.25538895081329,0.00207563473156079,-21,64,0
6.577629,0.00131123797703125,0.00474273692132547,0.00154962550638802,0.01177775,63,0.571322358883198,0.00154962550638802,-15,64,5
5.878108,0.00175708795453125,0.00639879095872633,0.00281804056405994,0.01364886,63,0.775572128364766,0.00281804056405994,-9,64,22
6.5318756,0.00296307653,0.00472881701626363,0.00199305810534024,0.01318109,63,1.34976522439485,0.00199305810534024,-28,64,0
6.3771753,0.0023125736275,0.00509798170180053,0.0020055945097281,0.01551997,63,1.0644180136309,0.0020055945097281,-15,64,0
6.0193334,0.003657433074375,0.00583396634955677,0.00303436672392275,0.0169233,63,1.56059761170026,0.00303436672392275,-24,64,0
6.4130874,0.0035331799471875,0.00514056415799567,0.00249016066570737,0.01785886,63,1.59125409094839,0.00249016066570737,-29,64,0
6.0274405,0.00255377122859375,0.00559103217154866,0.00241800884680226,0.01364886,63,1.15499080464682,0.00241800884680226,-19,64,0
7.2378554,0.0139631510671875,0.0186285084613087,0.0346874185739615,0.05995881,63,4.62392741748154,0.0346874185739615,-31,64,0
4.8118515,-0.00528880617453125,0.0507921487159377,0.166900085883756,0.1104788,63,-1.93333987050346,0.166900085883756,-29,64,2
5.221969,0.0273678956875,0.125374664903863,1.05393973210354,0.2330364,63,4.67523192958363,1.05393973210354,-28,64,3
6.154655,-0.079563046359375,0.649827366441813,27.430776609452,1.24671,63,7.20014797775664,27.430776609452,-29,64,2
5.5974364,0.095268690625,0.534770907918226,18.8835870316215,1.159703,63,-2.67103465297827,18.8835870316215,-28,64,3
6.4229875,0.10219033840625,1.25748081360968,101.868855159044,1.974571,63,-2.67128258634514,101.868855159044,-29,64,2
6.171674,-0.17662687953125,2.27645480436316,333.660385976387,4.121669,63,13.5583814658363,333.660385976387,-29,64,2
6.1227255,-0.02106166490625,0.997591911889071,63.7205258492874,1.376284,63,20.0199208865204,63.7205258492874,-29,64,2
6.1934767,-0.22083179265625,1.74962738099758,199.03760979099,2.545259,63,36.9449978446918,199.03760979099,-29,64,2
7.0203443,0.5296802765625,2.39850269857962,386.136088990276,4.587107,63,-62.3530058878147,386.136088990275,-29,64,2
5.8692756,-0.0967758496875,2.0050278595055,257.888146078461,3.661376,63,-10.9908785796097,257.888146078461,-29,64,2
6.587152,-0.23452893859375,1.66270910250176,180.454744485127,2.6187,63,25.5064260052839,180.454744485127,-28,64,3
5.7208014,0.1958773028125,1.29779047455852,110.248194151163,2.55555,63,-26.0265514153248,110.248194151163,-28,64,2
5.9047074,-0.109398464421875,0.913098883379518,54.1259260701943,1.348685,63,4.8425292302431,54.1259260701943,-28,64,3
5.5767417,-0.0865870363125,0.834626988270303,45.0623695620185,1.105909,63,19.0981937923255,45.0623695620185,-28,64,3
6.811044,0.244292301875,0.794238210861391,44.1915561182521,1.830963,63,-4.46113375978406,44.1915561182521,-30,64,1
5.8438573,-0.416421214421875,1.31873558362121,122.398090709079,1.706067,63,44.1689030974132,122.398090709079,-29,64,1
7.418356,0.42577525375,0.908787188587905,64.4594381342327,1.864643,63,-16.7538973004241,64.4594381342327,-29,64,0
6.436406,-0.1064895115625,1.0102133979865,66.0397520348315,2.013397,63,-8.59328933786742,66.0397520348314,-29,64,2
6.3564773,-0.152887151,0.656950508303332,29.1173408832578,1.224724,63,-3.64636650603538,29.1173408832578,-28,64,2
6.275437,0.21998248875,0.835197038113148,47.7405688210957,1.38564,63,6.11584569041336,47.7405688210957,-28,64,3
6.0524206,-0.1119127810625,0.929856542967395,56.1380903081227,2.125663,63,-3.38187783728124,56.1380903081227,-28,64,3
4.9478593,-0.0185912178125,1.03157966089178,68.1281427293029,1.969426,63,-0.455659468724392,68.1281427293029,-28,64,3
6.1533723,0.100509255640625,0.423650035469717,12.1332136334672,0.805128,63,3.72586561518906,12.1332136334672,-28,64,3
6.3810196,-0.14464988003125,0.772744608127069,39.5557002996808,1.249516,63,-4.95508947297603,39.5557002996808,-29,64,2
6.4945316,0.165025976234375,0.587959561610606,23.8675212109724,1.29723,63,-0.0418146816649768,23.8675212109724,-28,64,2
5.0671144,-0.0407813884375,0.5983290692529,23.0182909923796,0.895409,63,1.88446694156174,23.0182909923796,-28,64,3
6.203123,-0.0291746225,1.2553068375289,100.905370556469,2.677172,63,-7.90699284811547,100.905370556469,-29,64,2
5.5293984,0.00310927446875,0.450809449957508,13.0072849765576,0.6573104,63,4.7022537766541,13.0072849765576,-28,64,3
6.4458423,-0.1108602921875,0.708976755374682,32.9560348189126,1.096085,63,-0.785366356819734,32.9560348189126,-28,64,3
6.465515,0.181251975512969,0.765857518678931,39.6409611228418,1.648063,63,-9.36006500559818,39.6409611228418,-28,64,3
5.129176,-0.074965716578125,0.699057627258578,31.6352911929897,1.159235,63,0.635192002870698,31.6352911929897,-28,64,3
5.675702,0.0095631190625,0.478702551770673,14.6718455243493,0.9913033,63,-1.23092408146245,14.6718455243493,-29,64,2
5.0202703,-0.043229931875,0.539179703374656,18.7253490906303,0.7775291,63,6.89601265303581,18.7253490906303,-28,64,3
4.554132,-0.04426779953125,0.830968694973243,44.3179910464559,1.490422,63,6.98981919906086,44.3179910464559,-28,64,3
6.7291694,0.1701423265625,0.934342054806944,57.7243831468136,2.168699,63,-12.9165967015441,57.7243831468136,-29,64,2
5.151233,-0.0635270578125,0.800530464242352,41.2726215202809,1.245306,63,2.81749594822193,41.2726215202809,-28,64,3
5.6587086,-0.063855976015625,0.575719821407479,21.4739774997995,0.9192656,63,-1.76157522910303,21.4739774997995,-29,64,2
5.4567018,0.028566572015625,0.607540127801512,23.6749475792513,1.203674,63,-0.041933499056551,23.6749475792513,-28,64,3
7.3115644,-0.0121203869085937,0.00782827514144736,0.0133238829122697,0.002834072,63,-4.68300674473978,0.0133238829122697,-31,64,0
5.7154694,-0.0063535821203125,0.0116830890705677,0.0113192048633839,0.01920573,63,-2.36896948691117,0.0113192048633839,-30,64,0
6.7523675,-0.0081662133234375,0.00951752184641448,0.0100652967770154,0.01218962,63,-3.07890926619745,0.0100652967770154,-31,64,0
7.242607,-0.01307050278125,0.00849281817349659,0.0155498242228952,0.004704999,63,-4.93088430864911,0.0155498242228952,-31,64,0
7.180212,-0.0103516129625,0.0107037248188059,0.0141904394190157,0.02154516,63,-3.89784177825196,0.0141904394190157,-31,64,0
7.1059747,-0.0126612609304687,0.00916256651828477,0.0156326498272901,0.006108148,63,-4.72144216355637,0.0156326498272901,-31,64,0
7.242607,-0.0131290462515625,0.00793649424261107,0.0150630269656746,0.004704999,63,-4.99778796772055,0.0150630269656746,-31,64,0
7.183917,-0.007968909825,0.00889569865210773,0.00912876661171794,0.008914628,63,-3.08982333010611,0.00912876661171794,-31,64,0
7.145235,-0.008239269584375,0.00891582768828275,0.00943216298567401,0.01686702,63,-3.2439339451894,0.00943216298567401,-31,64,0
7.347002,-0.0126392989257813,0.00618275829022819,0.012670616154281,0.001430741,63,-4.91143778266148,0.012670616154281,-31,64,0
7.242607,-0.0135017683289063,0.00691964512350867,0.0147314711451362,0.002834072,63,-5.14778438035501,0.0147314711451362,-31,64,0
7.242607,-0.0127854854171875,0.0078647075210493,0.0144206247516649,0.001898518,63,-4.88640375428617,0.0144206247516649,-31,64,0
7.7175603,-0.0107682041859375,0.00631618524760006,0.00997429871821072,-0.0009086939,63,-4.3284399328515,0.00997429871821072,-31,64,0
6.169165,-0.0053887627515625,0.00986489878400984,0.00808671948872872,0.01686702,63,-2.04667258865543,0.00808671948872872,-30,64,0
7.197297,-0.009722997171875,0.0113384857431856,0.0142782677089736,0.0276259,63,-3.68302394817415,0.0142782677089736,-31,64,0
7.421659,-0.0108267108585937,0.00882607113211216,0.0124875007772605,0.01265739,63,-4.14558204065281,0.0124875007772605,-31,64,0
6.9263306,-0.007844570446875,0.00878039959179838,0.00887249295920881,0.01546388,63,-3.07408879818927,0.00887249295920881,-31,64,0
7.351195,-0.0100373279296875,0.010725362093025,0.0138100060156533,0.008914628,63,-3.69151737647123,0.0138100060156533,-31,64,0
7.362773,-0.0108120811875,0.00846317517797514,0.0120656917566839,0.01031869,63,-4.13997014067176,0.0120656917566839,-31,64,0
6.2232337,-0.003831970396875,0.00660042679953398,0.00372797638774609,0.01078647,63,-1.59774806973717,0.00372797638774609,-29,64,0
6.0333323,-0.005169464034375,0.00965170870962801,0.00767224572276518,0.01546388,63,-1.97834197954658,0.00767224572276518,-30,64,0
7.363426,-0.00870702655,0.00918218963555723,0.0102479947421273,0.01312517,63,-3.37517702551182,0.0102479947421273,-31,64,0
7.242607,-0.0137576050890625,0.00827254343113392,0.0164932270468221,0.002366295,63,-5.19466337331003,0.0164932270468221,-31,64,0
6.520347,-0.00827581682578125,0.0114631806585387,0.0127931939164275,0.0252872,63,-3.1763469775117,0.0127931939164275,-31,64,0
7.525379,-0.0091748380203125,0.00844684138676734,0.00995371405517935,0.01172184,63,-3.59761839938727,0.00995371405517935,-31,64,0
7.476823,-0.00923330976953125,0.0111236251505519,0.0133752989305672,0.01639925,63,-3.42852273049955,0.0133752989305672,-31,64,0
5.1431074,-0.00699671045390625,0.0114579652318412,0.0115352911635125,0.02949683,63,-2.6202535866608,0.0115352911635125,-30,64,0
7.6417704,-0.0101688670265625,0.00794237699578328,0.0106551813726117,0.009382405,63,-3.97726871345331,0.0106551813726117,-31,64,0
7.376051,-0.011177480809375,0.00753288604137266,0.0116275487588002,0.009850914,63,-4.37851976236947,0.0116275487588002,-31,64,0
7.394987,-0.0105635775484375,0.00784982746614464,0.0110853735596859,0.007043702,63,-4.10634078289121,0.0110853735596859,-31,64,0
7.440482,-0.0112505970382813,0.00710389959013028,0.0113306446786839,0.002366295,63,-4.38686986888929,0.0113306446786839,-31,64,0
5.892235,-0.00492098585234375,0.00854964958500233,0.00622800702625906,0.0173348,63,-2.05352054763014,0.00622800702625906,-29,64,0
6.6133857,-0.00467978534140625,0.00692927867615247,0.00447457880405901,0.01218962,63,-1.98220908502427,0.00447457880405901,-30,64,0
7.440482,-0.0111263433765625,0.00720520722011521,0.0112454737931505,0.001430741,63,-4.36532783218431,0.0112454737931505,-31,64,0
6.9397855,-0.0113821474585938,0.00674420660791285,0.0112024066265208,0.0004953688,63,-4.50441259072323,0.0112024066265208,-31,64,0
7.2923055,-0.0104466247734375,0.00806055522937924,0.0111426892648238,0.01031869,63,-4.06689741344618,0.0111426892648238,-31,64,0
7.224186,-0.0196194505734375,0.00998076143241067,0.0310104601327522,0.007511479,63,-6.83942960622062,0.0310104601327522,-31,64,0
6.8535223,-0.023595543296875,0.0289899401063548,0.0894186426140635,0.02154516,63,-6.66270106965902,0.0894186426140635,-31,64,0
4.7426357,0.016406776984375,0.100171838337915,0.659429089728794,0.2825651,63,1.68454457109767,0.659429089728794,-29,64,2
5.8997116,0.04801096803125,0.10487665685277,0.851466637050325,0.2657247,63,8.49398772083901,0.851466637050325,-29,64,2
5.850527,0.03240619525,0.314168171530673,6.38411529558449,0.7587619,63,2.09448183979283,6.38411529558449,-30,64,1
7.032744,-0.2126726069375,0.502127784813298,19.0311648014785,0.8551237,63,-13.191507318506,19.0311648014785,-30,64,1
5.628089,-0.026285229625,0.182620606401612,2.17863674745161,0.2638538,63,-0.389071312761881,2.17863674745161,-30,64,1
5.785111,0.0422075740625,0.334485377623624,7.27436461774461,0.5969112,63,4.22172005093467,7.27436461774461,-29,64,2
6.4354973,0.03280817703125,0.590802570069328,22.4079394099608,0.9996674,63,9.42984198707187,22.4079394099608,-30,64,1
5.97103,-0.00265517787500001,0.441019807653077,12.4483533255619,0.9229516,63,-11.3670314073881,12.4483533255619,-30,64,1
5.9050183,0.02649313248125,0.273527378398922,4.83322321935719,0.3508598,63,5.78800805299794,4.83322321935719,-30,64,1
6.070726,-0.0676688673125,0.422173860114081,11.6998300010868,0.4729504,63,1.82360177489191,11.6998300010868,-29,64,1
7.0534267,0.3260533425,0.363312426210285,15.2516288764305,0.9645838,63,12.3193665287827,15.2516288764305,-31,64,0
6.67555,-0.27076460640625,0.524174834627346,22.276654677692,0.6595932,63,-4.94994834713184,22.276654677692,-30,64,1
5.9879217,-0.0244506784601562,0.379475981290787,9.25439078744111,0.5445203,63,6.28207524989593,9.25439078744111,-30,64,1
5.9684596,-0.026256021375,0.417476478121271,11.198463260351,0.4533038,63,10.5851842157444,11.198463260351,-30,64,1
5.2635264,-0.01529979425,0.344381200796389,7.60527969062754,0.8794487,63,-0.889378545593243,7.60527969062754,-28,64,2
6.609395,0.15102430296875,0.553087573795188,21.037709079926,1.068898,63,-3.25437630791661,21.037709079926,-30,64,1
6.7794404,-0.25314260828125,0.482157480193485,18.9796490133738,0.5375033,63,-9.0107212799726,18.9796490133738,-30,64,1
5.6898565,-0.037584970140625,0.369935040326871,8.84893209869536,0.6174934,63,-1.41848505301235,8.84893209869536,-29,64,2
6.702159,0.256624984234375,0.382955004239154,13.6006987395266,0.9533571,63,6.90320939378699,13.6006987395266,-30,64,0
6.144378,-0.01034427878125,0.646092251635042,26.722700910486,1.02867,63,-3.96519955553599,26.722700910486,-30,64,1
6.689252,-0.336677353464063,0.547985879935984,26.4729705564659,0.4490932,63,1.64558289033236,26.4729705564659,-30,64,1
6.204796,0.033020125,0.376790741926493,9.15594187881808,0.6979511,63,9.76892354943458,9.15594187881808,-30,64,1
6.78504,0.40893763928125,0.324057293737714,17.4235598365141,1.046445,63,18.5727676282016,17.4235598365141,-31,64,0
6.830287,-0.312850028257031,0.464716040816009,20.0855128814164,0.7073066,63,-9.99041735045025,20.0855128814164,-30,64,0
6.312527,0.00221996953125,0.34793870863514,7.74824148681017,0.4701432,63,0.929258666761807,7.74824148681017,-30,64,1
6.8537393,0.19324845015625,0.187453560300568,4.63896324845769,0.5141148,63,20.9148645552493,4.63896324845769,-31,64,0
6.5235634,-0.3770524035625,0.256008580429328,13.2933701302847,0.2830327,63,-24.6993685486944,13.2933701302847,-31,64,0
6.933589,0.317136316453125,0.252583366629405,10.5199232199233,0.6871922,63,20.3927058770681,10.5199232199233,-31,64,0
6.562818,0.151835541535938,0.234224666352182,4.98657446408335,0.6343336,63,11.6383826453726,4.98657446408335,-30,64,0
6.5623217,-0.350396451921875,0.29095816169591,13.2757968241217,0.1880735,63,-19.4337660556173,13.2757968241217,-31,64,0
6.374906,-0.0950412436828125,0.488480169770754,15.8493257126426,0.7662467,63,-3.64972088974922,15.8493257126426,-30,64,1
6.830183,0.21747055203125,0.403642869240852,13.4541444409449,0.6642713,63,15.1613328815594,13.4541444409449,-30,64,1
6.7893505,0.181437090125,0.244726634239649,5.93987476347485,0.5351646,63,14.8381400421511,5.93987476347485,-31,64,0
6.962652,-0.21719684421875,0.327528390688827,9.88475621413099,0.3326172,63,-13.0823356413119,9.88475621413099,-30,64,0
6.4329977,-0.06820244703125,0.538661150327753,18.867674153822,0.8733672,63,-0.771006019455355,18.867674153822,-30,64,1
6.220636,-0.044806308140625,0.374127275063181,9.08664468450522,0.7681177,63,-6.13928688935365,9.08664468450522,-30,64,1
7.0074286,0.133614212796875,0.345298717567865,8.7733735817818,1.015103,63,-2.59064544912473,8.7733735817818,-30,64,1
5.539712,0.06545024215625,0.462079006696353,13.9392475281792,1.045041,63,5.08665875979311,13.9392475281792,-28,64,3
6.028006,-0.08110287715625,0.319532306990092,6.95542860117966,0.4654658,63,-4.21444973270529,6.95542860117966,-30,64,1
7.011949,-0.26325093965625,0.149060712444328,5.85728980635579,0.1305375,63,-26.5314183963463,5.85728980635579,-31,64,0
6.833441,0.222630722876562,0.263678749820185,7.62181900001768,0.7999263,63,16.1458005311654,7.62181900001768,-31,64,0
6.4243608,0.079015784375,0.360634844357748,8.72326304930133,0.5861523,63,11.1839499642587,8.72326304930133,-30,64,1
6.331027,-0.1463943359375,0.28402394816637,6.53445790250203,0.3153093,63,-9.83769145569362,6.53445790250203,-30,64,1
5.9046884,-0.1270400690625,0.251369627705459,5.0768556083319,0.4425449,63,-16.1063072132112,5.0768556083319,-30,64,1
6.9492345,0.23843283578125,0.225932607632532,6.90532866370074,0.6142191,63,20.3182213346793,6.90532866370074,-31,64,0
6.940387,-0.25056251296875,0.274282684790063,8.83280410117505,0.2746127,63,-16.8492280532634,8.83280410117505,-31,64,0
6.133093,0.1082957765625,0.317402860365481,7.19824326332568,0.6619319,63,7.19617265427087,7.19824326332568,-30,64,1
5.4480295,-0.02148319375,0.427879118956058,11.746692355348,0.8621405,63,-13.5735868391266,11.746692355348,-29,64,1
6.363746,0.0979534990625,0.297532721105051,6.27971891883285,0.5365679,63,9.57049039781774,6.27971891883285,-30,64,1
6.897782,-0.13451720603125,0.316878555577192,7.58444145300104,0.5384389,63,-13.2620243027187,7.58444145300104,-30,64,1
6.253885,-0.00485523421875,0.83941788027759,45.0973408658587,1.900606,63,-21.4099336313799,45.0973408658587,-29,64,2
6.5495048,0.07067622109375,0.539158384388963,18.9239610678406,0.9776821,63,10.6099727758103,18.9239610678406,-30,64,1
5.8139486,0.00317744125,0.669073894747644,28.6508782570035,1.118483,63,-3.32533995039988,28.6508782570035,-29,64,2
7.069053,0.22928191,0.980646638311597,64.9112335030454,1.905284,63,-17.2511289383071,64.9112335030454,-29,64,2
6.673881,-1.08797152015625,1.57981124197009,235.487077691275,2.637355,63,98.626744716582,235.487077691275,-30,64,0
6.812405,0.634852165625,2.43846002870057,406.343973361225,3.419479,63,-26.2878123106852,406.343973361225,-29,64,2
6.4292293,0.413096415625,1.88223605455358,237.661517674472,3.048999,63,-22.9234055919778,237.661517674472,-29,64,2
6.588311,0.396724264859375,2.20859894743741,322.259164988792,4.123016,63,-34.238567510146,322.259164988792,-29,64,2
6.3854566,-0.96579389859375,1.65379805296102,234.73957469047,3.01719,63,51.7575897886454,234.73957469047,-30,64,0
6.784991,0.46223501625,0.603792478873942,37.0065003387122,2.543332,63,7.79202684953492,37.0065003387122,-31,64,0
6.8678665,0.06944836546875,0.82698225159683,44.0782540750364,1.301852,63,15.5791788980946,44.0782540750364,-30,64,1
7.2766943,1.2165916371875,0.849224889412615,140.881799966235,2.392708,63,-59.8520786726057,140.881799966235,-31,64,0
7.146801,-1.54804506046875,1.85695975507635,374.063554637755,1.373421,63,171.86040920032,374.063554637755,-31,64,0
6.2759304,-0.914528402078125,1.65897903452208,229.668712652248,1.866926,63,71.2917348160849,229.668712652248,-30,64,0
6.831173,0.14339361840625,1.43227592609192,132.606467728775,2.121865,63,-1.20622544135578,132.606467728775,-29,64,2
7.275522,2.4183698371875,2.86455145952156,899.466734954587,6.434303,63,-379.123349010669,899.466734954587,-31,64,0
6.879516,0.868631086875,2.45750713194085,434.807121192052,4.254461,63,-90.5448444245564,434.807121192052,-30,64,1
6.9836874,-4.0606154984375,3.47615343312021,1828.62341867163,1.35892,63,713.598373218884,1828.62341867163,-31,64,0
6.878095,0.71603347296875,2.55735246653494,451.376356640259,3.698742,63,-78.7318393681831,451.376356640259,-30,64,1
7.1096973,2.231171171875,3.40107719516626,1058.90885668391,7.311386,63,-380.479104192074,1058.90885668391,-30,64,0
6.257642,1.08919538309375,2.54889937803118,491.727015800351,6.807121,63,-151.197136220559,491.727015800352,-30,64,1
7.893745,-3.86319896875,0.553236881667874,974.744148440874,-2.775763,63,485.83421312423,974.744148440874,-31,64,0
6.806601,-0.34106278484375,1.27100331081732,110.833487316093,1.297173,63,37.0735710695464,110.833487316093,-30,64,1
6.64713,1.93057319529687,2.85184532733029,759.048616538521,6.926873,63,-299.376337583853,759.048616538521,-30,64,0
7.161136,1.1275384796875,4.21078233153886,1216.12997547365,7.425523,63,-280.237523850069,1216.12997547365,-30,64,1
7.213786,-0.45176518765625,1.54744785148344,166.315944821683,3.327327,63,-15.8953469769362,166.315944821683,-30,64,1
7.3993444,-1.9422058471875,2.85281997038959,762.287701523392,3.352119,63,264.741499823308,762.287701523392,-30,64,0
6.2693596,-0.13919499190625,1.02458833391659,68.4260159852647,2.383352,63,2.21908566994951,68.4260159852647,-30,64,1
7.7047806,1.5960759828125,1.13485850542811,245.463191696218,3.220206,63,-111.582634656947,245.463191696218,-31,64,0
7.766215,1.4188321859375,1.05017865158247,199.421438213872,3.102794,63,-82.7536580154641,199.421438213872,-31,64,0
6.8772573,-0.5045217928125,1.621520389879,184.56771930983,2.637823,63,22.2872081303346,184.56771930983,-30,64,1
7.9180393,-3.0863012515625,2.04085905619687,876.183110570049,-0.445297,63,388.872567915613,876.183110570049,-31,64,0
6.518949,0.09994148078125,2.35449711533885,355.433277806063,2.999415,63,2.99119257029351,355.433277806063,-30,64,1
7.9338217,3.69168134375,0.607794021202219,895.867181824062,4.540741,63,-450.001160966215,895.867181824062,-31,64,0
6.525486,-0.57976086,2.58939114021263,450.628424435173,3.240788,63,81.9234972066968,450.628424435173,-30,64,1
7.9532123,-1.94550949484375,1.51384161345287,388.910312009522,-0.0490892,63,179.69971322602,388.910312009522,-31,64,0
7.0710764,-1.38677887875,1.61113106178621,289.209533235165,0.1174391,63,139.001231254187,289.209533235165,-31,64,0
4.5510087,0.0019748973803125,0.0117931588510369,0.00915064418230759,0.02811926,63,0.76614064931758,0.00915064418230759,-22,64,8
4.1263967,0.0035755725209375,0.0152005052591707,0.0156057650551398,0.04215258,63,1.22630824391399,0.0156057650551398,-23,64,8
4.971776,0.0025450003828125,0.0178731800131302,0.0208593658067375,0.04636257,63,0.871823253812475,0.0208593658067375,-23,64,8
5.7673955,0.0022087858615625,0.0241853753921308,0.0377479115417936,0.04870146,63,0.598412507566762,0.0377479115417936,-23,64,8
5.429857,0.0041968388684375,0.0253768973872521,0.042342424159408,0.04449146,63,1.12808276808666,0.042342424159408,-23,64,8
5.5076184,0.00074698165625,0.027418515201098,0.0481493092753674,0.05712145,63,0.205858279483604,0.0481493092753674,-23,64,8
5.4680014,0.003721752585,0.0231854036351638,0.0352905205778829,0.05478256,63,1.05214104678388,0.0352905205778829,-23,64,8
5.0502796,0.004321092535,0.0184595220717514,0.0230032509320646,0.04308813,63,1.35994379927471,0.0230032509320646,-23,64,8
4.3686314,0.0010831970053125,0.0149620597382781,0.0144023390313038,0.03279703,63,0.477380450544403,0.0144023390313038,-23,64,8
4.787956,-0.0012045264509375,0.0124073666406332,0.00994519237927071,0.02858704,63,-0.53046420744087,0.00994519237927072,-23,64,8
4.5288563,0.0037217528703125,0.0126646479486407,0.0111516641338041,0.02811926,63,1.34464117796368,0.0111516641338041,-23,64,8
4.8599343,-0.000437079114062501,0.0171781661783926,0.0188979476098829,0.03841036,63,-0.194414202861954,0.0188979476098829,-23,64,8
5.5910106,0.000535020527499999,0.022253241457342,0.0317115521487112,0.04636257,63,0.0579140803861899,0.0317115521487112,-23,64,8
5.0650597,0.001075887734375,0.0251640791822137,0.0406008585923647,0.04402369,63,0.333447997789522,0.0406008585923647,-23,64,8
5.4185915,0.001967588609375,0.0249939183144529,0.0402283108892983,0.05384701,63,0.489631577120729,0.0402283108892983,-23,64,8
5.6330667,0.0038021516828125,0.0212503440208988,0.0298261426192425,0.0477659,63,1.1348520105973,0.0298261426192425,-23,64,8
4.848671,0.0019748973203125,0.018800979129042,0.0228721302807329,0.03841036,63,0.659990681571325,0.0228721302807329,-23,64,8
4.494941,0.0026692540334375,0.0159950402238304,0.0168298386468463,0.04074924,63,0.805038955468959,0.0168298386468463,-23,64,8
6.1078634,0.00341477416625,0.00917281642895164,0.00613127960612694,0.02858704,63,1.40374045791217,0.00613127960612694,-23,64,0
5.05231,0.0043576378178125,0.0110337997774059,0.00900695967226313,0.02999037,63,1.57649901803013,0.00900695967226313,-23,64,0
4.745481,0.003941023135,0.0163142296359511,0.0180278881257697,0.03279703,63,1.38303145153584,0.0180278881257697,-23,64,8
5.070949,-0.000210499994687499,0.0210799833686148,0.0284422405804057,0.03279703,63,-0.0393120258374586,0.0284422405804057,-23,64,8
5.3211246,0.000176878687499999,0.0248818426309239,0.0396247922419297,0.04215258,63,0.0391194706359963,0.0396247922419297,-23,64,8
5.0650597,0.0012732311953125,0.0250100412031721,0.0401358898343093,0.04449146,63,0.340856931771429,0.0401358898343093,-23,64,8
5.182265,0.0001768779015625,0.0252192299556587,0.040706614102301,0.04308813,63,0.166703265764357,0.040706614102301,-23,64,8
5.230037,-0.0008390755390625,0.0206420328134292,0.0273150442515803,0.03934591,63,-0.123256784014551,0.0273150442515803,-23,64,8
4.4954433,0.001624064450625,0.0143744892671076,0.0133928657299185,0.02390927,63,0.611993727346726,0.0133928657299185,-23,64,8
6.020692,0.0025523096928125,0.00916697966585202,0.00579505926157882,0.02344149,63,1.09836598100088,0.00579505926157882,-23,64,0
6.2355995,0.001814098775625,0.00783166518644815,0.00413605977346228,0.02484482,63,0.624066468446854,0.00413605977346228,-17,64,0
6.3706174,0.0057975139496875,0.0127727788821387,0.012592323095605,0.02999037,63,2.01287303018167,0.012592323095605,-23,64,0
7.5271773,0.007047357096875,0.018636283765228,0.0254064841362544,0.05337923,63,2.33408651624795,0.0254064841362544,-23,64,8
5.073506,0.0028227431615625,0.0233262584376867,0.0353332615461055,0.04262035,63,0.838439739855206,0.0353332615461055,-23,64,8
5.647897,0.0045038174015625,0.0239710150113293,0.0380732116390395,0.05618589,63,1.36320359985602,0.0380732116390395,-23,64,8
5.685354,0.0034220826203125,0.0259845652301567,0.0439621298982729,0.04870146,63,1.06823333602269,0.0439621298982729,-23,64,8
5.1758556,0.00022804119375,0.0220759303575214,0.0311935170519156,0.03981369,63,0.0906982190763062,0.0311935170519156,-23,64,8
4.883437,-0.0011752903203125,0.017444999111529,0.0195653952856491,0.03279703,63,-0.418166444438179,0.0195653952856491,-23,64,8
4.5093575,0.000608110880312499,0.0140838718530762,0.0127184156938642,0.02952259,63,0.256499793395337,0.0127184156938642,-23,64,8
5.268913,0.0027496534553125,0.0100356831572583,0.00692963395566016,0.02765148,63,1.12468097274069,0.00692963395566016,-22,64,8
4.4444666,0.00250114640375,0.0134995339306387,0.0120635615793573,0.03373259,63,0.777535791327505,0.0120635615793573,-23,64,8
4.456999,0.00277888928125,0.0165060497905437,0.0179310019408226,0.03513592,63,0.912934635050228,0.0179310019408226,-23,64,8
5.5354905,0.0043064743359375,0.0206632223649163,0.0285129267013163,0.04121702,63,1.35505018576863,0.0285129267013163,-23,64,8
4.9729342,0.0035536451671875,0.0244957148568584,0.0392107801806584,0.04262035,63,1.05899145932787,0.0392107801806585,-23,64,8
5.396668,0.0015509735803125,0.0254341353048972,0.0415552484962973,0.05384701,63,0.388604130689284,0.0415552484962973,-23,64,8
5.469047,0.00212838601875,0.0235627376252282,0.0358228884121699,0.04963701,63,0.702437698710581,0.0358228884121699,-23,64,8
5.3343043,0.001719081975,0.0200899095567206,0.026019821365375,0.04636257,63,0.630083184583539,0.026019821365375,-23,64,8
4.315876,0.0029469964765625,0.0140486276932122,0.013187118610903,0.03326481,63,0.996333440078557,0.013187118610903,-23,64,8
5.6130357,0.00081276312875,0.0115193113427308,0.00853472753371023,0.02437704,63,0.341472225220619,0.00853472753371023,-22,64,8
